fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.5,0.746364904,-1,279,20,0.001786909,36.90133159,AA,1205,11460.44154,6904.189576,5153.895216,4,15,CA,27,1,BE,0,1,10,0,200,0,INTERNET,4.44502587,windows,0,1,0,2
0,0.5,0.401622825,171,3,50,12.28286569,-1.723249781,AC,1232,8594.803761,6325.737871,5117.650056,0,3,CA,188,0,BC,0,1,-1,0,1500,0,INTERNET,6.100084852,windows,1,1,0,2
0,0.9,0.919434907,19,8,30,1.364590914,-0.656510119,AC,2425,5662.16104,6841.634669,5508.352871,0,9,CA,97,0,BC,0,1,-1,0,200,0,INTERNET,6.237000877,linux,1,1,0,2
0,0.8,0.283305081,7,10,20,0.015303588,-0.728493181,AD,1150,10332.64756,5027.365499,5122.529812,32,17,CA,104,0,BC,0,1,1,0,200,0,INTERNET,7.84386323,other,1,1,0,2
0,0.2,0.32300339,-1,58,40,0.014599007,24.07202834,AA,3324,7354.641649,6071.55369,5484.22012,1,8,CA,61,1,BB,0,1,26,1,200,0,INTERNET,5.696181426,other,0,1,0,2
0,0.8,0.300217436,-1,46,20,0.024762085,-0.85080344,AC,2502,5661.382958,3964.151339,3926.243159,0,17,CA,134,0,BB,0,1,-1,0,200,0,INTERNET,5.320481104,windows,0,1,0,2
0,0.1,0.249149092,-1,177,50,0.04131739,21.02485338,AA,1383,8228.830226,6850.170024,6472.274801,1153,2,CB,119,1,BB,1,1,25,1,1000,0,INTERNET,18.1330272,linux,1,1,0,2
0,0.1,0.880686982,-1,42,40,0.015561307,27.1446641,AA,996,11765.78269,3885.284828,6034.512579,249,11,CA,17,0,BC,1,1,28,0,200,0,INTERNET,5.508558155,linux,1,1,0,2
0,0.6,0.231632783,-1,57,20,2.780222994,-0.494317439,AC,2305,2964.199973,4894.135812,5521.143778,1,12,CA,-80,0,BC,0,1,-1,0,500,0,INTERNET,4.72139299,linux,0,2,0,2
0,0.1,0.501158841,52,-1,20,14.53986825,-0.456371391,AB,1286,7482.059608,4084.978504,4936.160313,5,11,CA,69,0,BE,0,1,26,0,200,0,INTERNET,16.60627659,linux,0,1,0,2
0,0.6,0.338573017,54,17,50,0.022007963,-1.062786205,AC,219,5954.147414,3593.877645,5194.514495,1,2,CA,136,1,BC,0,1,-1,1,200,0,INTERNET,12.06761133,windows,0,1,0,2
0,0.1,0.902353206,-1,54,30,0.011898846,-0.649125911,AD,2846,5411.305939,6092.630251,5232.619523,0,8,CA,100,1,BE,0,1,-1,0,200,0,INTERNET,8.155842684,windows,1,1,0,2
0,0.9,0.346510451,76,-1,30,0.014862393,-0.911701998,AB,481,4006.06991,2662.932048,5622.322595,11,6,CA,274,0,BA,0,1,28,0,990,0,INTERNET,42.69142595,windows,0,1,0,2
0,0.6,0.265608141,-1,230,40,0.000397267,-0.86926842,AD,962,6961.736552,8649.227287,5119.507224,16,9,CA,128,1,BC,1,1,1,0,200,0,INTERNET,4.476227033,windows,1,1,0,2
0,0.2,0.180251291,-1,46,50,0.018163458,-0.820141977,AD,1344,6644.97452,4100.479033,5250.922224,793,4,CD,133,1,BC,0,1,1,0,1000,0,INTERNET,17.89048823,windows,0,1,0,2
0,0.6,0.108047383,-1,256,50,0.027411462,-0.602276858,AB,681,12050.1952,5893.708117,5646.890556,662,1,CC,285,1,BB,1,0,31,0,1500,0,INTERNET,6.054672515,windows,0,1,0,2
0,0.3,0.463431947,-1,33,20,0.011061383,-0.798338236,AC,981,3580.914306,2625.890024,5498.914768,0,13,CA,91,0,BC,0,1,-1,0,200,0,INTERNET,8.894620176,macintosh,0,1,0,2
0,0.7,0.784808403,-1,72,50,0.015023943,-1.016885565,AB,720,3694.655527,4599.811171,5642.660341,1,5,CA,195,1,BB,0,1,4,1,1500,0,INTERNET,15.19330561,linux,0,1,0,2
0,0.1,0.769130716,-1,127,50,0.001720596,34.11989134,AA,846,5441.428974,3922.682957,5566.884677,992,4,CA,114,0,BC,0,1,30,0,200,0,INTERNET,6.591142196,other,1,1,0,2
0,0.1,0.458892136,-1,14,20,0.02075893,-1.682003779,AC,1366,7061.675081,4986.62661,5760.019168,0,14,CA,131,1,BE,0,1,-1,0,200,0,INTERNET,5.713772431,other,1,1,0,2
0,0.1,0.882338463,-1,62,30,0.00767038,-1.150142178,AC,2758,6595.242482,5918.609426,5254.596469,0,22,CA,81,1,BE,0,1,-1,0,200,0,INTERNET,7.034030819,windows,1,1,0,2
0,0.6,0.479966015,-1,86,30,0.015870185,-0.731905153,AC,1173,977.4309769,6047.263995,5579.544267,0,13,CA,69,0,BB,1,1,-1,0,200,0,INTERNET,2.242748008,other,1,1,0,2
0,0.9,0.872439358,-1,80,30,0.005412871,33.749883,AA,936,8954.980556,6470.37629,5121.789555,2,12,CA,118,0,BE,0,1,27,0,200,0,INTERNET,1.439812117,linux,1,1,0,2
0,0.1,0.424403265,-1,97,40,0.021965324,-0.764634965,AC,414,12811.07873,6894.086386,5191.497524,1,6,CA,65,0,BE,0,1,-1,0,200,0,INTERNET,2.774949215,linux,1,1,0,2
0,0.8,0.854059859,-1,19,40,0.036473295,-0.764093235,AB,1098,4991.801534,7445.329155,5607.75665,448,4,CA,91,0,BB,1,1,31,1,200,0,INTERNET,1.680205273,linux,0,1,0,2
0,0.8,0.473003678,-1,57,40,0.038268477,23.84205219,AA,2034,5501.357496,5011.860754,5138.625087,0,13,CA,159,0,BB,0,1,15,1,500,0,INTERNET,5.537006751,other,0,1,0,2
0,0.5,0.993896397,26,50,30,0.006196667,-1.085356797,AA,1529,12151.43944,6703.337734,5685.975113,1,12,CA,90,1,BC,0,1,1,0,200,0,INTERNET,15.29195763,other,0,1,0,2
0,0.1,0.539021573,-1,107,50,0.023563025,-0.706075217,AC,942,1789.897216,4447.821805,5665.215571,2,3,CA,32,1,BB,0,1,-1,0,200,0,INTERNET,22.43801533,linux,1,1,0,2
0,0.1,0.904703504,-1,138,30,0.000129027,-0.586627322,AB,851,6543.46506,5289.646683,5507.141793,10,15,CA,223,1,BB,1,1,30,1,1000,0,INTERNET,5.531234674,other,1,1,0,2
0,0.1,0.566694092,-1,122,40,0.011595194,-0.832178626,AC,1016,6866.044776,4804.21464,5660.248116,0,3,CA,112,1,BC,1,1,-1,0,200,0,INTERNET,9.004419181,linux,1,1,0,2
0,0.5,0.758058684,-1,92,50,0.011727602,49.55406955,AA,1623,3454.808398,7185.227172,5133.440555,1,5,CE,82,0,BC,0,1,22,0,200,0,INTERNET,9.32702456,other,0,1,0,2
0,0.8,0.557890251,-1,85,30,0.001816741,-0.709184666,AB,3061,397.0382974,7476.552788,5176.310191,9,13,CA,205,0,BE,0,1,31,0,1000,0,INTERNET,5.147332964,linux,1,1,0,2
0,0.4,0.242331509,-1,117,30,0.008891988,-0.696515551,AC,1165,6185.680357,4838.762465,5510.001662,1,16,CA,35,0,BB,0,1,-1,1,200,0,INTERNET,11.0228314,other,1,1,0,2
0,0.1,0.856883931,-1,25,20,0.015949735,-0.79979401,AB,2415,2338.412516,4687.513243,5602.589707,1,25,CA,-20,1,BC,0,1,-1,0,200,0,INTERNET,4.898960153,linux,1,1,0,2
0,0.1,0.489625583,-1,118,60,0.01627885,-0.758922608,AC,987,10921.22038,7381.393106,5701.984185,1,8,CB,113,0,BB,0,0,-1,0,200,0,INTERNET,6.285694881,windows,1,1,0,2
0,0.2,0.174351071,-1,38,50,0.00778721,-1.389800583,AB,1198,7282.710202,4252.112277,5687.616178,47,2,CC,44,1,BB,1,1,30,0,200,0,INTERNET,10.42857759,windows,1,1,0,2
0,0.1,0.629297941,-1,199,30,0.717307564,33.037766,AA,1028,12408.01874,6875.477144,5643.871712,1383,5,CA,6,0,BE,1,1,28,1,200,0,INTERNET,2.427480083,other,1,1,0,2
0,0.8,0.10441775,23,10,40,0.004702595,-0.794247572,AC,1433,2308.842367,4863.000974,5162.810329,0,7,CA,138,0,BC,0,1,-1,0,200,0,INTERNET,1.77418726,linux,1,1,0,2
0,0.1,0.57219308,-1,88,30,0.018798922,-0.697499589,AB,2107,6385.222574,5015.699448,5455.473351,18,5,CB,82,0,BB,0,0,3,0,200,0,INTERNET,9.920754099,windows,0,1,0,2
0,0.1,0.430312391,8,34,40,0.008450776,-0.791283042,AC,897,13162.36379,4444.721182,5323.500677,2,8,CA,98,1,BC,1,1,-1,0,200,0,INTERNET,4.548760878,linux,1,1,0,2
0,0.1,0.127985894,26,12,30,1.071443921,-0.569593238,AC,2994,8784.622209,4674.561752,5085.950266,16,11,CA,144,1,BC,0,1,-1,0,200,0,INTERNET,31.45893987,linux,0,1,0,2
0,0.2,0.456456655,-1,38,30,0.005548825,-0.35485477,AB,1727,7399.932721,5738.158374,5586.415744,13,15,CA,257,0,BE,0,1,21,1,1500,0,INTERNET,3.03973866,other,1,1,0,2
0,0.1,0.879701171,98,3,30,0.015484144,-0.791037492,AC,2383,6217.038471,4748.470075,5121.236479,0,10,CA,84,1,BC,0,1,-1,0,200,0,INTERNET,12.70002403,linux,1,1,0,2
0,0.1,0.872517121,-1,50,30,0.01533805,-0.366483749,AD,1790,5807.728981,3014.507281,5576.55615,12,15,CB,68,0,BE,0,1,11,1,200,0,INTERNET,3.869329904,windows,1,1,0,2
0,0.4,0.322238166,-1,184,20,0.01556171,-1.180002062,AD,1073,6522.768482,5607.584392,5708.851927,1,6,CA,103,0,BE,0,1,21,0,200,0,INTERNET,73.21674737,windows,0,1,0,2
0,0.1,0.998642433,25,12,20,0.003274346,-1.07683957,AD,1171,3207.951708,5503.484858,5166.158623,1400,13,CA,72,1,BB,0,1,31,0,200,0,INTERNET,4.971506245,linux,1,1,0,2
0,0.9,0.71602891,-1,73,20,0.02370691,42.79888314,AA,918,4686.127154,4440.830017,5450.587663,3,12,CB,114,1,BC,0,1,15,0,200,0,INTERNET,15.05215837,linux,0,1,0,2
0,0.3,0.994647231,167,11,30,8.843873984,48.6688841,AA,1654,8543.037048,6221.632439,5142.956085,1,19,CA,78,1,BC,0,1,28,0,200,0,INTERNET,7.327314856,windows,0,1,0,2
0,0.1,0.888408861,-1,43,20,6.852874694,4.646843073,AA,1120,13365.71244,6623.029589,5518.059982,1,14,CA,95,0,BC,0,1,20,0,200,0,INTERNET,1.034735923,other,0,1,0,2
0,0.8,0.843179521,105,2,30,0.005540743,-0.740920623,AB,2266,6293.635828,4506.52285,5562.178793,12,6,CA,51,1,BC,0,1,15,0,200,0,INTERNET,2.130883253,windows,1,1,0,2
0,0.4,0.78953388,-1,377,40,0.019599259,51.2293353,AA,1128,8776.799163,5119.640224,5596.59197,32,6,CA,1,0,BA,1,1,1,1,1000,0,INTERNET,7.580202091,linux,0,1,0,2
0,0.2,0.743699048,106,15,20,10.3759916,-1.181916214,AC,812,8625.160379,5290.583778,4376.562062,7,32,CA,36,0,BB,1,1,-1,0,200,0,INTERNET,4.599994188,linux,0,1,0,2
0,0.2,0.873707664,-1,127,50,0.035509244,-1.678489651,AC,1045,6152.841019,4512.835686,5157.889752,0,5,CF,160,0,BB,1,0,-1,1,500,0,INTERNET,27.09302784,windows,1,1,0,2
0,0.7,0.269570494,95,17,50,0.021663953,-1.278514852,AC,2619,8907.236837,7038.959051,5584.037822,2,14,CE,71,1,BB,0,1,-1,0,200,0,INTERNET,4.784963283,other,0,1,0,2
0,0.7,0.080400655,11,25,20,0.012074207,-0.807862535,AB,874,2109.068788,4890.727252,5054.631672,10,11,CA,88,1,BC,0,1,1,0,200,0,INTERNET,19.84225833,linux,1,1,0,2
0,0.8,0.136962834,-1,43,30,0.768886892,-1.328851182,AC,1013,4590.211874,3812.636491,5543.368005,1,9,CB,104,1,BA,0,1,30,0,200,0,INTERNET,4.471128537,other,1,1,0,2
0,0.7,0.889275122,-1,34,60,0.01104275,-1.066714418,AA,1437,4609.252614,4963.184178,5479.57314,404,2,CC,61,1,BB,1,1,11,1,200,0,INTERNET,6.130669569,windows,0,1,0,2
0,0.7,0.520191581,-1,30,50,0.054642227,-1.244907752,AB,1222,12142.12895,5226.331227,5699.06774,17,10,CA,104,0,BB,1,1,28,1,200,0,INTERNET,6.585138861,linux,0,1,0,2
0,0.5,0.289473394,-1,61,50,0.008232785,-0.632730088,AC,2850,5483.35719,4535.233992,5147.84256,1,5,CD,106,0,BB,1,1,-1,0,200,0,INTERNET,10.76980221,linux,0,1,0,2
0,0.1,0.932465242,58,3,20,3.347542567,-1.729598492,AC,4234,9836.613199,4505.048222,5790.68766,3,18,CB,125,1,BD,0,1,-1,0,200,0,INTERNET,12.03723606,linux,0,1,0,2
0,0.2,0.151951243,-1,191,20,0.03445453,91.99191822,AA,1115,10693.80516,6549.701042,5690.441361,8,5,CA,21,1,BE,0,0,1,0,200,0,INTERNET,11.26513687,linux,1,1,0,2
0,0.4,0.357173959,-1,33,20,0.019442739,-0.781012791,AC,960,5775.113521,4350.717767,5217.531017,1,12,CA,160,0,BB,0,1,-1,0,1000,0,INTERNET,3.591025976,other,1,1,0,2
0,0.9,0.042903013,-1,128,40,0.043675136,47.899131,AA,1023,1352.719075,3969.729267,5113.798254,565,6,CA,244,0,BC,1,1,10,0,1000,0,INTERNET,3.793495985,windows,1,1,0,2
0,0.4,0.080818939,-1,54,20,0.003079749,-0.937984484,AB,1146,5878.758401,4170.429248,5188.872823,20,15,CA,16,1,BC,0,1,30,0,200,0,INTERNET,7.017517711,linux,1,1,0,2
0,0.1,0.603640395,-1,39,60,7.687825319,-0.22752509,AB,1198,4854.574972,4208.009462,5658.584077,23,6,CA,79,1,BB,1,1,20,0,200,0,INTERNET,24.4248923,linux,0,1,0,2
0,0.1,0.441243235,50,1,20,0.043614711,-1.416548194,AD,1036,5533.449501,4338.751908,5723.373137,1864,20,CA,47,0,BB,0,1,10,0,200,0,INTERNET,5.080444215,windows,1,1,0,2
0,0.9,0.282239596,12,3,50,0.009397093,103.0420229,AA,2041,6631.054027,5865.513616,4349.463658,1771,1,CC,163,0,BC,1,1,28,0,500,1,INTERNET,1.323745094,x11,1,1,0,2
0,0.8,0.363007025,-1,39,20,0.00842021,23.7479843,AA,1322,7837.561332,5780.752327,5308.978366,3,15,CA,143,1,BC,1,1,1,1,500,0,INTERNET,1.397634671,other,1,1,0,2
0,0.6,0.470699582,-1,176,40,0.030413314,-0.547371046,AB,1077,9091.218038,7220.140675,5571.734781,12,10,CA,104,0,BB,0,1,1,0,1500,0,INTERNET,4.019546125,windows,0,1,0,2
0,0.4,0.646787124,-1,169,30,0.009316255,-1.457798723,AB,2803,4343.33017,4882.832258,5102.285803,15,9,CA,168,1,BE,0,1,2,0,510,0,INTERNET,3.082702948,other,1,1,0,2
0,0.1,0.606028362,-1,139,20,0.001153188,-0.410774025,AB,1146,6764.661345,4453.694379,5470.779697,33,15,CA,17,1,BB,0,1,30,0,200,0,INTERNET,0.131067799,windows,1,1,0,2
0,0.6,0.73842207,-1,62,20,0.006746766,41.48243243,AA,1198,7232.826059,4699.951896,5128.478027,15,13,CA,108,1,BE,0,1,28,0,500,0,INTERNET,5.423535033,other,0,1,0,2
0,0.7,0.421632523,131,2,40,0.004960151,-0.791217732,AC,939,6546.924725,4865.48626,5167.411361,1,8,CA,91,0,BC,1,0,-1,0,200,0,INTERNET,4.595697543,windows,1,1,0,2
0,0.6,0.600065438,-1,45,30,0.011255783,-0.614977418,AC,1538,5348.976363,4390.090381,5182.130176,0,13,CA,114,0,BE,1,0,-1,0,200,0,INTERNET,2.701587367,windows,0,1,0,2
0,0.2,0.416941678,148,9,20,0.017064047,-1.098563978,AB,2097,1808.21053,5973.782039,5121.867899,6,9,CA,91,0,BE,0,1,15,0,1500,0,INTERNET,18.22977581,linux,1,1,0,2
0,0.1,0.71401304,34,15,10,0.01979827,-0.929593075,AC,1096,3919.027252,3939.371945,4394.615229,1,10,CA,63,0,BE,0,1,-1,0,200,0,INTERNET,3.647229915,other,1,1,0,2
0,0.1,0.842096409,25,12,30,0.006511817,-0.803215193,AC,2614,5521.057889,4799.732228,5098.47961,1,14,CA,273,1,BA,0,1,-1,0,2000,0,INTERNET,4.641946815,windows,0,1,0,2
0,0.6,0.446459072,36,10,30,0.016711051,-1.527095885,AB,1392,6326.591563,5116.187843,5234.367499,15,10,CA,129,1,BB,1,1,1,0,200,0,INTERNET,5.053373444,linux,1,1,0,2
0,0.7,0.931934539,-1,57,40,0.022805279,-1.095466351,AB,953,14735.58603,4895.02047,4909.6755,18,10,CA,207,1,BB,0,1,20,0,500,0,INTERNET,6.341362498,other,0,1,0,2
0,0.2,0.086108927,95,8,30,0.024030485,-0.745294893,AC,890,9193.974379,5225.932715,5211.92763,0,11,CA,249,1,BB,0,0,-1,0,1500,0,INTERNET,4.062382372,linux,1,1,0,2
0,0.1,0.996864104,-1,32,50,0.022389884,-1.155436812,AC,2947,9062.945089,7648.611729,5616.218988,1,4,CD,190,0,BB,0,1,-1,0,500,0,INTERNET,38.49969428,windows,1,1,0,2
0,0.4,0.439320378,-1,78,40,15.64859991,-1.320222706,AC,1794,5873.752925,4922.211774,5558.662328,0,11,CA,120,1,BB,1,1,-1,1,200,0,INTERNET,4.152503079,linux,1,2,0,2
0,0.8,0.359555123,315,17,40,0.007751376,-1.060278842,AC,2922,3855.501219,4949.049773,5575.565227,0,7,CA,98,0,BC,1,0,-1,0,500,0,INTERNET,1.932022445,macintosh,1,1,0,2
0,0.2,0.695210107,-1,289,20,1.002797513,-0.823236982,AC,3210,10641.94586,4455.764711,5541.315761,0,20,CB,73,0,BE,1,1,-1,0,200,0,INTERNET,11.86671667,linux,1,2,0,2
0,0.9,0.592425942,-1,143,30,0.003507416,-1.085693818,AC,2227,5489.934243,4885.909418,5540.313001,7,4,CA,276,1,BC,1,1,-1,1,1000,0,INTERNET,24.73472846,other,0,1,0,2
0,0.9,0.117940717,-1,131,30,0.032809333,-1.316383196,AB,3965,5717.335808,3787.733815,5460.06139,197,12,CA,107,1,BB,1,1,25,0,200,0,INTERNET,11.74563439,windows,1,1,0,2
0,0.8,0.750960072,-1,70,20,8.580245887,21.18489949,AA,1615,6712.699824,5257.36496,5088.473496,2,13,CA,60,0,BE,0,1,22,0,200,0,INTERNET,6.460067813,other,1,1,0,2
0,0.7,0.908070121,30,1,30,7.204842571,-0.979715439,AC,3896,6134.734031,4074.042841,5163.712928,1,10,CB,114,0,BC,1,1,-1,0,500,0,INTERNET,5.744695412,other,1,1,0,2
0,0.7,0.393188757,9,9,20,19.70528163,-1.320641033,AB,928,6668.908096,4128.24355,5178.777565,18,14,CA,88,1,BC,0,1,15,0,200,0,INTERNET,10.80336529,windows,0,1,0,2
0,0.8,0.514369399,-1,39,40,0.000409398,-0.909259093,AC,1279,2934.536266,4988.595564,5584.006823,1,7,CA,108,1,BC,1,0,-1,0,200,0,INTERNET,6.065934648,linux,1,1,0,2
0,0.1,0.891985238,98,5,20,0.008570986,-0.771858207,AB,1662,8053.901302,4921.973773,4853.136572,1,14,CA,45,0,BA,1,0,30,0,200,0,INTERNET,1.577367377,linux,1,1,0,2
0,0.3,0.367199413,29,0,30,0.02027677,96.51575496,AA,2731,9514.985161,7915.630849,5243.498303,7,13,CE,121,1,BC,0,1,1,0,200,0,INTERNET,20.39861928,linux,0,1,0,2
0,0.2,0.461876227,-1,85,30,0.0022789,-1.418501791,AC,601,3095.338438,8498.703484,5565.133011,1,8,CA,15,1,BC,0,1,-1,0,200,0,INTERNET,47.12523168,linux,1,1,0,2
0,0.7,0.000568042,-1,53,20,0.007803198,-1.237467715,AB,2710,3968.449121,5919.361764,5595.077927,15,17,CA,88,1,BB,1,1,29,0,200,0,INTERNET,4.614702193,windows,0,1,0,2
0,0.9,0.524939056,-1,131,50,0.008076945,43.66341407,AA,913,9483.090966,4486.607601,5667.255028,37,12,CA,129,0,BA,1,1,15,1,1000,0,INTERNET,4.553424563,other,1,1,0,2
0,0.9,0.883539716,54,12,40,0.000864538,-0.819502014,AC,1900,1631.224965,4992.29123,5165.212968,0,9,CA,130,0,BA,1,1,-1,0,500,0,INTERNET,14.44753074,other,1,1,0,2
0,0.9,0.872673577,9,38,30,0.004079997,-0.185678032,AC,737,8874.218952,6784.348995,5537.500646,11,13,CA,255,0,BA,0,0,6,0,500,0,INTERNET,11.98697922,windows,0,1,0,2
0,0.4,0.891493106,11,7,30,8.853783852,28.15538437,AA,1220,6020.538422,5803.19807,5741.111731,2151,6,CA,94,1,BC,0,1,28,0,200,0,INTERNET,11.37007561,other,1,1,0,2
0,0.9,0.559595684,-1,15,30,0.027541263,23.04688289,AA,5281,8485.111084,5020.744795,5303.678136,0,19,CA,78,1,BC,0,1,11,0,200,0,INTERNET,4.589785409,windows,0,1,0,2
0,0.3,0.990868218,-1,76,40,0.002109254,-1.301637148,AB,4257,4761.486324,4253.585318,5482.930987,14,3,CC,157,0,BB,0,0,1,0,200,0,INTERNET,1.671513481,other,0,1,0,2
0,0.3,0.10963235,107,0,20,12.91660097,13.04700812,AA,772,10814.74493,8521.064455,5164.461429,1551,5,CA,87,1,BC,1,1,3,0,200,0,INTERNET,8.085052071,other,0,1,0,2
0,0.7,0.063284937,31,16,30,0.015820115,50.04362399,AA,2421,2102.256309,4176.51256,5206.977639,1138,16,CB,82,1,BC,0,1,29,0,200,0,INTERNET,3.347937841,linux,1,1,0,2
0,0.3,0.014182178,11,10,30,0.026608105,-1.247600824,AB,755,1212.714797,3120.1363,5168.01512,4,16,CA,128,1,BC,0,1,1,0,500,0,INTERNET,27.95953433,linux,1,1,0,2
0,0.1,0.473908676,-1,134,40,0.021696382,104.0166519,AA,2802,3853.657355,6771.716198,5086.600918,2,12,CA,123,0,BC,1,1,-1,0,500,0,INTERNET,6.156678245,linux,1,1,0,2
0,0.8,0.529513986,-1,39,20,0.0128817,-0.091796503,AD,870,1092.157962,3513.233094,5548.89022,865,12,CB,87,0,BE,1,1,28,0,1500,0,INTERNET,1.388439412,other,1,1,0,2
0,0.1,0.621038099,-1,98,30,0.010944826,23.28053729,AA,5095,4137.714667,4780.485693,5428.828116,1923,14,CB,20,1,BB,0,1,15,0,200,0,INTERNET,2.200117564,linux,0,2,0,2
0,0.9,0.308496553,-1,152,40,0.002316583,-0.795718004,AB,858,4380.632527,6694.039648,5551.555531,9,4,CA,122,0,BB,1,1,29,0,200,0,INTERNET,5.576443693,linux,0,1,0,2
0,0.5,0.996360796,31,3,40,0.021140608,-0.618391227,AD,3427,12280.65812,5368.676428,5696.916928,11,12,CA,116,1,BC,0,1,1,0,200,0,INTERNET,5.594420707,windows,0,1,0,2
0,0.9,0.449273859,-1,162,40,0.016519328,-0.97584876,AB,985,7972.601914,5061.582797,5583.312978,779,8,CA,286,1,BA,1,1,2,0,1000,0,INTERNET,12.65255614,windows,0,1,0,2
0,0.1,0.866749648,25,13,20,0.016875655,-0.717072974,AC,915,4361.150722,4767.884212,5196.921075,0,13,CA,178,0,BC,0,1,-1,0,500,0,INTERNET,5.93627322,linux,1,1,0,2
0,0.3,0.151775708,29,12,30,0.001503848,-0.539214418,AB,818,7004.119949,5068.177399,5406.811144,15,19,CD,82,1,BB,0,1,29,0,200,0,INTERNET,17.52932488,windows,0,1,0,2
0,0.5,0.102219154,25,2,20,0.034148356,-1.457107704,AD,567,1293.277693,4186.816952,5219.844889,12,23,CA,141,0,BC,0,1,1,0,500,0,INTERNET,1.579282756,other,1,1,0,2
0,0.6,0.230843084,-1,13,30,0.020575658,-1.487078843,AC,936,5249.915482,9319.7221,5002.511473,0,12,CA,95,1,BC,1,1,-1,0,200,0,INTERNET,1.818380803,windows,0,1,0,2
0,0.8,0.165537465,-1,64,30,0.003194726,100.7267999,AA,3069,4932.134052,4342.873751,5320.283543,1374,6,CA,72,1,BB,0,1,20,1,200,0,INTERNET,24.0731241,windows,1,1,0,2
0,0.8,0.542990211,-1,56,30,0.00775853,-0.916375664,AB,1359,3257.85896,5851.572031,5652.333414,155,14,CA,-69,1,BB,0,1,28,0,200,0,INTERNET,23.00122765,macintosh,1,1,0,2
0,0.4,0.058162013,-1,56,50,0.0262938,-0.685957369,AB,1181,13698.15554,5439.581202,5627.473489,439,7,CA,213,1,BB,1,1,1,1,1000,0,INTERNET,8.327688451,linux,1,1,0,2
0,0.7,0.507838875,-1,301,30,0.008267116,-0.832648446,AB,1458,10173.24458,5797.397389,5598.795026,23,19,CA,155,0,BB,0,1,1,1,1000,0,INTERNET,3.471435241,other,0,1,0,2
0,0.6,0.228003103,54,25,20,0.019522932,-0.895530657,AB,663,3625.359012,2965.986762,3767.196921,15,14,CA,94,0,BC,1,1,1,0,200,0,INTERNET,3.588441092,linux,1,1,0,2
0,0.7,0.479770345,-1,130,50,0.013401103,50.45435493,AA,1373,6737.234594,4074.925982,5198.504748,2,3,CB,102,0,BB,0,1,10,0,1000,1,INTERNET,9.020451115,linux,1,1,0,2
0,0.1,0.392595821,22,8,30,0.950715486,-1.821008518,AB,1001,6963.827884,4690.625153,5552.260064,2,11,CF,63,1,BB,1,1,-1,0,200,0,INTERNET,4.807659875,linux,1,1,0,2
0,0.6,0.516145378,-1,88,30,0.031060698,-0.7711647,AC,1158,5183.449243,6776.809017,5177.549942,1,12,CA,76,1,BB,0,1,-1,0,200,0,INTERNET,3.794366432,other,0,1,0,2
0,0.1,0.454290096,-1,185,30,6.153472947,-0.426918292,AC,435,6077.448838,3984.345479,5504.194698,0,15,CA,85,0,BE,0,1,-1,0,200,0,INTERNET,4.562853222,windows,0,1,0,2
0,0.1,0.131164479,-1,193,40,0.000502789,35.42759025,AA,1049,4618.338435,3772.756242,5715.511808,481,4,CA,86,1,BC,1,1,29,0,200,0,INTERNET,3.269030024,other,1,1,0,2
0,0.1,0.671924615,-1,43,20,0.018103709,-1.360550607,AD,585,6105.551016,4874.305641,5207.219839,1,19,CA,119,0,BE,1,1,1,0,500,0,INTERNET,1.251037084,linux,1,1,0,2
0,0.6,0.493386477,105,7,50,0.016462185,-1.373718219,AD,847,1635.023372,4616.601092,5503.969915,12,1,CB,75,1,BB,0,0,31,0,200,0,INTERNET,18.9305784,linux,1,1,0,2
0,0.1,0.636917367,13,18,20,0.014382513,31.73593486,AA,966,9007.865494,6536.927486,5210.619676,7,12,CA,113,1,BB,0,1,28,0,200,0,INTERNET,8.052699832,other,1,1,0,2
0,0.8,0.99431359,-1,230,50,0.000672952,-0.411741075,AD,1742,1489.644881,3880.937639,5143.373258,24,7,CA,282,0,BA,1,1,20,0,200,1,INTERNET,3.08982739,windows,1,1,0,2
0,0.1,0.442726717,33,18,30,0.043261744,13.28105534,AA,1453,3795.000842,6163.672583,5559.00923,3,6,CF,-111,1,BB,1,0,6,0,200,0,INTERNET,18.11065827,linux,1,1,0,2
0,0.5,0.782648931,-1,182,40,9.088702219,42.38891016,AA,1784,5098.440039,6850.065789,5637.853799,13,5,CA,112,0,BA,0,1,20,1,200,0,INTERNET,4.950263005,other,0,1,0,2
0,0.6,0.383525695,34,6,30,0.008106977,-1.347397161,AB,1765,1472.353485,5199.566816,4833.01105,12,16,CA,144,0,BB,0,1,1,0,200,0,INTERNET,2.614505372,linux,1,1,0,2
0,0.4,0.800612996,-1,29,30,0.012283351,48.56417938,AA,1675,13007.68126,7936.444351,5121.917144,37,24,CA,116,1,BC,0,1,29,0,200,0,INTERNET,21.59024838,other,1,1,0,2
